"subid","trial","offer_other","offer_self","RT","dec","emotion","party"
"112","12","4","16","0.000","0","2","3"
"112","13","2","18","0.384","3","2","3"
"112","14","4","16","0.412","3","3","3"
"112","15","4","16","0.690","3","2","3"
"112","16","2","18","0.400","3","2","3"
"112","17","2","18","0.436","3","3","3"
"112","18","10","10","0.419","0","1","3"
"112","19","7","13","0.700","2","3","3"
"112","20","2","18","0.549","3","3","3"
"112","21","4","16","1.297","1","2","3"
"112","22","7","13","0.841","2","2","3"
"112","23","10","10","0.422","0","1","3"
"112","24","4","16","0.698","3","2","3"
"112","25","7","13","0.649","1","3","3"
"112","26","4","16","0.466","3","3","3"
"112","27","10","10","0.639","0","1","3"
"112","28","2","18","0.992","1","3","3"
"112","29","7","13","0.000","0","2","3"
"112","30","4","16","0.449","3","3","3"
"112","31","10","10","0.606","0","1","3"
"112","32","10","10","0.413","0","1","3"
"112","33","10","10","1.841","0","1","3"
"112","34","2","18","0.000","0","2","3"
"112","35","2","18","1.036","3","2","3"
"112","36","4","16","0.412","3","3","3"
"112","37","7","13","0.945","1","2","3"
"112","38","7","13","0.418","2","3","3"
"112","39","7","13","0.000","0","3","3"
"112","40","10","10","0.612","0","1","3"
"116","1","4","16","0.722","3","3","3"
"116","2","10","10","1.067","0","1","3"
"116","3","7","13","1.049","1","3","3"
"116","4","2","18","0.542","3","2","3"
"116","5","10","10","0.453","0","1","3"
"116","6","7","13","0.670","2","3","3"
"116","7","2","18","0.586","3","3","3"
"116","8","10","10","0.407","0","1","3"
"116","9","2","18","0.585","3","3","3"
"116","10","4","16","0.647","3","3","3"
"116","11","2","18","0.393","3","3","3"
"116","12","7","13","0.400","3","2","3"
"116","13","4","16","0.541","3","2","3"
"116","14","10","10","0.596","0","1","3"
"116","15","2","18","0.441","3","3","3"
"116","16","7","13","0.641","2","3","3"
"116","17","4","16","0.753","3","3","3"
"116","18","4","16","1.057","3","2","3"
"116","19","2","18","0.914","3","2","3"
"116","20","10","10","0.585","0","1","3"
"116","21","4","16","0.595","3","2","3"
"116","22","10","10","0.441","0","1","3"
"116","23","7","13","0.417","2","2","3"
"116","24","2","18","0.571","3","2","3"
"116","25","7","13","0.815","3","2","3"
"116","26","10","10","0.375","0","1","3"
"116","27","10","10","0.334","0","1","3"
"116","28","4","16","0.497","3","2","3"
"116","29","7","13","1.457","3","2","3"
"116","30","7","13","1.608","3","2","3"
"116","31","4","16","1.120","3","2","3"
"116","32","2","18","0.343","3","3","3"
"116","33","2","18","0.485","3","2","3"
"116","34","4","16","1.112","2","3","3"
"116","35","2","18","0.480","3","2","3"
"116","36","4","16","0.610","2","3","3"
"116","37","7","13","0.469","1","3","3"
"116","38","10","10","0.396","0","1","3"
"116","39","10","10","0.425","0","1","3"
"116","40","7","13","0.298","1","3","3"
"116","1","7","13","0.619","3","2","2"
"116","2","10","10","0.379","0","1","2"
"116","3","4","16","0.669","3","3","2"
"116","4","2","18","0.325","3","2","2"
"116","5","2","18","0.349","3","3","2"
"116","6","7","13","0.701","2","3","2"
"116","7","7","13","0.460","2","3","2"
"116","8","2","18","0.644","3","2","2"
"116","9","4","16","0.399","3","2","2"
"116","10","10","10","0.358","0","1","2"
"116","11","2","18","0.455","3","3","2"
"116","12","4","16","2.093","3","3","2"
"116","13","2","18","0.899","3","3","2"
"116","14","10","10","0.422","0","1","2"
"116","15","4","16","0.520","3","2","2"
"116","16","7","13","0.619","3","2","2"
"116","17","10","10","0.913","0","1","2"
"116","18","2","18","0.593","3","2","2"
"116","19","2","18","0.328","3","2","2"
"116","20","4","16","1.315","2","3","2"
"116","21","10","10","0.512","0","1","2"
"116","22","2","18","0.355","3","3","2"
"116","23","7","13","0.651","2","3","2"
"116","24","10","10","0.591","0","1","2"
"116","25","7","13","1.272","2","3","2"
"116","26","4","16","0.933","3","2","2"
"116","27","10","10","0.644","0","1","2"
"116","28","2","18","0.418","3","3","2"
"116","29","7","13","0.759","3","2","2"
"116","30","7","13","0.354","2","3","2"
"116","31","4","16","0.470","3","2","2"
"116","32","10","10","0.683","0","1","2"
"116","33","2","18","0.485","3","2","2"
"116","34","4","16","1.013","3","2","2"
"116","35","7","13","0.760","3","2","2"
"116","36","10","10","0.547","0","1","2"
"116","37","4","16","0.653","3","3","2"
"116","38","4","16","0.514","3","3","2"
"116","39","7","13","0.811","3","2","2"
"116","40","10","10","0.890","0","1","2"
"116","1","2","18","0.551","3","2","3"
"116","2","4","16","1.919","2","2","3"
"116","3","4","16","0.436","2","3","3"
"116","4","10","10","0.386","0","1","3"
"116","5","2","18","0.387","3","3","3"
"116","6","7","13","0.593","2","2","3"
"116","7","2","18","1.198","3","3","3"
"116","8","10","10","0.390","0","1","3"
"116","9","7","13","0.345","1","3","3"
"116","10","7","13","0.339","2","2","3"
"116","11","10","10","0.835","0","1","3"
"116","12","4","16","0.610","3","3","3"
"116","13","10","10","0.460","0","1","3"
"116","14","10","10","1.156","0","1","3"
"116","15","4","16","0.847","3","2","3"
"116","16","2","18","0.447","3","2","3"
"116","17","2","18","0.597","3","3","3"
"116","18","7","13","0.406","1","3","3"
"116","19","7","13","0.787","1","3","3"
"116","20","2","18","0.436","3","3","3"
"116","21","4","16","0.664","3","3","3"
"116","22","10","10","0.807","0","1","3"
"116","23","10","10","0.795","0","1","3"
"116","24","4","16","0.426","3","2","3"
"116","25","7","13","0.334","1","3","3"
"116","26","2","18","0.810","3","2","3"
"116","27","4","16","0.410","3","2","3"
"116","28","2","18","0.468","3","3","3"
"116","29","7","13","1.655","2","2","3"
"116","30","10","10","0.920","0","1","3"
"116","31","7","13","0.420","2","2","3"
"116","32","4","16","0.489","3","2","3"
"116","33","7","13","0.473","1","3","3"
"116","34","10","10","0.772","0","1","3"
"116","35","4","16","0.460","3","3","3"
"116","36","2","18","0.518","3","2","3"
"116","37","10","10","0.460","0","1","3"
"116","38","4","16","0.426","3","3","3"
"116","39","7","13","0.538","2","2","3"
"116","40","2","18","0.000","0","2","3"
"116","1","10","10","0.697","0","1","2"
"116","2","7","13","0.642","2","3","2"
"116","3","7","13","0.375","2","3","2"
"116","4","10","10","0.427","0","1","2"
"116","5","4","16","0.356","3","3","2"
"116","6","2","18","0.728","3","2","2"
"116","7","2","18","0.633","3","2","2"
"116","8","7","13","0.443","3","2","2"
"116","9","7","13","0.476","2","3","2"
"116","10","2","18","0.817","3","3","2"
"116","11","2","18","0.738","3","3","2"
"116","12","4","16","0.867","3","2","2"
"116","13","4","16","0.528","3","2","2"
"116","14","4","16","0.524","3","3","2"
"116","15","2","18","0.602","3","2","2"
"116","16","2","18","0.688","3","2","2"
"116","17","2","18","1.251","3","3","2"
"116","18","10","10","0.691","0","1","2"
"116","19","7","13","0.579","2","2","2"
"116","20","4","16","1.028","3","3","2"
"116","21","4","16","0.393","3","2","2"
"116","22","7","13","0.536","3","2","2"
"116","23","10","10","0.566","0","1","2"
"116","24","4","16","1.753","3","2","2"
"116","25","7","13","0.521","2","2","2"
"116","26","2","18","0.498","3","3","2"
"116","27","10","10","0.439","0","1","2"
"116","28","2","18","0.303","3","3","2"
"116","29","10","10","1.172","0","1","2"
"116","30","4","16","0.496","3","3","2"
"116","31","7","13","0.549","2","2","2"
"116","32","10","10","0.757","0","1","2"
"116","33","10","10","2.889","0","1","2"
"116","34","2","18","0.890","3","2","2"
"116","35","4","16","0.460","3","2","2"
"116","36","4","16","0.651","3","3","2"
"116","37","10","10","2.640","0","1","2"
"116","38","10","10","0.474","0","1","2"
"116","39","7","13","0.377","2","3","2"
"116","40","7","13","0.891","2","3","2"
"111","1","7","13","0.850","1","2","3"
"111","2","4","16","1.158","1","3","3"
"111","3","10","10","0.601","0","1","3"
"111","4","10","10","0.661","0","1","3"
"111","5","2","18","0.954","2","3","3"
"111","6","7","13","0.904","0","3","3"
"111","7","2","18","0.977","3","2","3"
"111","8","7","13","0.437","0","3","3"
"111","9","2","18","0.583","2","3","3"
"111","10","2","18","0.619","2","2","3"
"111","11","4","16","1.165","2","3","3"
"111","12","4","16","0.610","2","2","3"
"111","13","2","18","0.550","2","3","3"
"111","14","4","16","1.240","2","2","3"
"111","15","4","16","0.387","2","3","3"
"111","16","10","10","0.537","0","1","3"
"111","17","7","13","0.505","0","2","3"
"111","18","7","13","0.636","0","3","3"
"111","19","10","10","0.554","0","1","3"
"111","20","2","18","0.702","2","2","3"
"111","21","10","10","0.837","0","1","3"
"111","22","2","18","1.244","3","2","3"
"111","23","7","13","1.257","0","2","3"
"111","24","4","16","0.835","2","2","3"
"111","25","2","18","0.673","2","3","3"
"111","26","10","10","0.919","0","1","3"
"111","27","2","18","1.133","1","3","3"
"111","28","4","16","1.725","0","3","3"
"111","29","7","13","1.310","2","2","3"
"111","30","4","16","0.779","1","3","3"
"111","31","7","13","0.852","0","3","3"
"111","32","10","10","0.803","0","1","3"
"111","33","4","16","0.669","2","2","3"
"111","34","10","10","0.870","0","1","3"
"111","35","2","18","0.718","3","2","3"
"111","36","10","10","0.602","0","1","3"
"111","37","4","16","0.473","2","2","3"
"111","38","10","10","0.738","0","1","3"
"111","39","7","13","0.641","0","3","3"
"111","40","7","13","0.826","2","2","3"
"111","1","7","13","1.451","2","2","2"
"111","2","4","16","0.368","0","3","2"
"111","3","2","18","1.563","1","2","2"
"111","4","10","10","0.533","0","1","2"
"111","5","10","10","0.639","0","1","2"
"111","6","4","16","0.455","1","2","2"
"111","7","2","18","1.142","0","3","2"
"111","8","7","13","1.723","2","2","2"
"111","9","10","10","1.072","0","1","2"
"111","10","2","18","0.630","0","3","2"
"111","11","7","13","0.578","0","3","2"
"111","12","10","10","0.886","0","1","2"
"111","13","10","10","0.493","0","1","2"
"111","14","4","16","0.604","0","3","2"
"111","15","7","13","1.011","2","2","2"
"111","16","4","16","0.578","2","2","2"
"111","17","2","18","0.538","1","3","2"
"111","18","2","18","0.975","2","2","2"
"111","19","4","16","0.977","3","2","2"
"111","20","7","13","0.516","2","2","2"
"111","21","7","13","0.506","0","3","2"
"111","22","2","18","0.914","2","2","2"
"111","23","2","18","0.491","0","3","2"
"111","24","10","10","0.745","0","1","2"
"111","25","10","10","0.963","0","1","2"
"111","26","4","16","0.432","1","3","2"
"111","27","4","16","0.562","2","2","2"
"111","28","10","10","0.559","0","1","2"
"111","29","2","18","0.531","0","3","2"
"111","30","7","13","0.517","1","3","2"
"111","31","4","16","0.754","2","2","2"
"111","32","4","16","0.529","1","3","2"
"111","33","4","16","0.649","1","3","2"
"111","34","7","13","0.450","0","3","2"
"111","35","7","13","0.970","2","2","2"
"111","36","10","10","0.683","0","1","2"
"111","37","2","18","0.743","0","2","2"
"111","38","7","13","0.547","2","3","2"
"111","39","10","10","0.444","0","1","2"
"111","40","2","18","0.929","1","2","2"
"111","1","4","16","0.858","2","3","3"
"111","2","7","13","0.835","2","2","3"
"111","3","10","10","0.577","0","1","3"
"111","4","2","18","0.590","3","2","3"
"111","5","7","13","0.573","1","2","3"
"111","6","10","10","0.430","0","1","3"
"111","7","2","18","1.841","3","3","3"
"111","8","7","13","0.630","1","2","3"
"111","9","2","18","1.185","2","3","3"
"111","10","4","16","0.576","2","3","3"
"111","11","2","18","1.104","3","3","3"
"111","12","7","13","0.488","2","3","3"
"111","13","2","18","1.388","1","2","3"
"111","14","10","10","0.563","0","1","3"
"111","15","4","16","0.744","2","3","3"
"111","16","10","10","0.577","0","1","3"
"111","17","2","18","0.697","2","3","3"
"111","18","4","16","0.353","3","2","3"
"111","19","4","16","1.394","2","2","3"
"111","20","7","13","0.440","0","3","3"
"111","21","2","18","0.778","3","2","3"
"111","22","10","10","0.592","0","1","3"
"111","23","7","13","0.601","0","2","3"
"111","24","2","18","0.850","3","2","3"
"111","25","7","13","0.518","1","3","3"
"111","26","10","10","0.598","0","1","3"
"111","27","10","10","0.629","0","1","3"
"111","28","4","16","0.576","2","2","3"
"111","29","7","13","0.544","0","3","3"
"111","30","10","10","0.457","0","1","3"
"111","31","4","16","0.543","2","2","3"
"111","32","2","18","1.638","1","3","3"
"111","33","2","18","0.613","3","2","3"
"111","34","4","16","0.615","2","3","3"
"111","35","4","16","0.416","2","2","3"
"111","36","4","16","0.730","2","3","3"
"111","37","7","13","0.597","1","2","3"
"111","38","10","10","0.507","0","1","3"
"111","39","7","13","0.673","1","3","3"
"111","40","10","10","0.553","0","1","3"
"111","1","10","10","0.862","0","1","2"
"111","2","7","13","0.959","0","3","2"
"111","3","4","16","0.656","2","3","2"
"111","4","2","18","0.472","2","2","2"
"111","5","2","18","0.561","0","3","2"
"111","6","10","10","0.593","0","1","2"
"111","7","7","13","0.664","2","2","2"
"111","8","4","16","0.936","2","2","2"
"111","9","4","16","1.082","3","2","2"
"111","10","10","10","0.449","0","1","2"
"111","11","2","18","0.730","0","3","2"
"111","12","4","16","0.569","2","3","2"
"111","13","2","18","0.510","0","3","2"
"111","14","7","13","1.225","2","2","2"
"111","15","2","18","0.579","1","2","2"
"111","16","10","10","0.815","0","1","2"
"111","17","7","13","0.581","1","3","2"
"111","18","4","16","0.724","2","2","2"
"111","19","2","18","0.339","2","2","2"
"111","20","2","18","0.559","0","3","2"
"111","21","10","10","0.587","0","1","2"
"111","22","4","16","0.670","2","3","2"
"111","23","10","10","0.486","0","1","2"
"111","24","10","10","0.547","0","1","2"
"111","25","7","13","1.027","0","3","2"
"111","26","4","16","0.865","2","2","2"
"111","27","7","13","0.592","1","2","2"
"111","28","2","18","0.829","0","3","2"
"111","29","7","13","0.578","0","2","2"
"111","30","7","13","0.613","1","2","2"
"111","31","4","16","0.409","2","2","2"
"111","32","10","10","0.454","0","1","2"
"111","33","2","18","0.625","2","2","2"
"111","34","2","18","0.720","1","2","2"
"111","35","7","13","1.083","0","3","2"
"111","36","10","10","0.527","0","1","2"
"111","37","4","16","0.481","2","3","2"
"111","38","4","16","0.381","1","3","2"
"111","39","10","10","0.767","0","1","2"
"111","40","7","13","0.646","0","3","2"
"129","1","2","18","1.103","3","2","2"
"129","2","2","18","1.143","3","2","2"
"129","3","4","16","2.516","3","3","2"
"129","4","7","13","2.665","2","2","2"
"129","5","2","18","2.531","3","3","2"
"129","6","10","10","0.721","0","1","2"
"129","7","2","18","0.934","3","3","2"
"129","8","7","13","0.982","3","2","2"
"129","9","10","10","0.608","0","1","2"
"129","10","7","13","0.563","1","3","2"
"129","11","10","10","0.315","0","1","2"
"129","12","4","16","0.394","3","3","2"
"129","13","7","13","0.260","2","2","2"
"129","14","10","10","0.604","0","1","2"
"129","15","4","16","0.719","3","2","2"
"129","16","4","16","0.440","3","2","2"
"129","17","2","18","0.372","3","3","2"
"129","18","7","13","0.405","1","3","2"
"129","19","10","10","0.394","0","1","2"
"129","20","4","16","2.115","2","3","2"
"129","21","2","18","0.952","2","3","2"
"129","22","7","13","0.311","1","3","2"
"129","23","10","10","0.364","0","1","2"
"129","24","2","18","0.298","3","2","2"
"129","25","7","13","0.742","1","3","2"
"129","26","2","18","0.506","3","2","2"
"129","27","4","16","0.594","3","2","2"
"129","28","2","18","1.269","2","3","2"
"129","29","10","10","0.455","0","1","2"
"129","30","10","10","0.880","0","1","2"
"129","31","7","13","0.357","2","2","2"
"129","32","4","16","0.593","3","2","2"
"129","33","7","13","0.377","2","2","2"
"129","34","7","13","0.324","1","3","2"
"129","35","4","16","0.348","2","3","2"
"129","36","2","18","1.287","3","2","2"
"129","37","10","10","2.116","0","1","2"
"129","38","4","16","0.499","2","3","2"
"129","39","10","10","0.642","0","1","2"
"129","40","4","16","1.368","2","2","2"
"129","1","7","13","0.477","2","2","3"
"129","2","10","10","0.534","0","1","3"
"129","3","10","10","0.371","0","1","3"
"129","4","7","13","0.855","2","2","3"
"129","5","4","16","0.400","2","3","3"
"129","6","2","18","0.532","3","2","3"
"129","7","4","16","0.405","2","2","3"
"129","8","10","10","0.574","0","1","3"
"129","9","7","13","0.472","1","3","3"
"129","10","2","18","0.661","3","3","3"
"129","11","2","18","0.574","3","3","3"
"129","12","4","16","0.535","2","2","3"
"129","13","2","18","0.547","3","2","3"
"129","14","4","16","1.768","2","3","3"
"129","15","4","16","0.293","2","2","3"
"129","16","2","18","0.556","3","2","3"
"129","17","2","18","0.375","3","3","3"
"129","18","10","10","0.303","0","1","3"
"129","19","7","13","2.480","3","2","3"
"129","20","2","18","0.593","3","3","3"
"129","21","4","16","0.421","2","2","3"
"129","22","7","13","0.669","1","3","3"
"129","23","10","10","0.425","0","1","3"
"129","24","4","16","0.406","3","2","3"
"129","25","7","13","0.477","2","2","3"
"129","26","4","16","0.001","3","3","3"
"129","27","10","10","1.002","0","1","3"
"129","28","2","18","0.483","3","3","3"
"129","29","7","13","1.337","2","3","3"
"129","30","4","16","0.125","3","3","3"
"129","31","10","10","0.866","0","1","3"
"129","32","10","10","0.360","0","1","3"
"129","33","10","10","0.782","0","1","3"
"129","34","2","18","0.342","3","2","3"
"129","35","2","18","1.688","2","2","3"
"129","36","4","16","0.304","3","3","3"
"129","37","7","13","0.405","2","3","3"
"129","38","7","13","0.246","3","2","3"
